sku_id,period,qty_total,category_id
599653937,2025-06-02,0.8233972376107066,672241
599653937,2025-06-09,4.323382358498166,672241
599653937,2025-06-16,2.3235717263175926,672241
599703217,2025-03-10,2.5717106042188225,672241
599703217,2025-03-17,1.5724951999346617,672241
599703217,2025-03-24,6.564311727909282,672241
599703217,2025-03-31,2.071337393169036,672241
599703217,2025-04-07,10.065612719224273,672241
599703217,2025-04-14,3.5710920710401544,672241
599703217,2025-04-21,3.563985758802111,672241
599703217,2025-04-28,2.5674002051725866,672241
599703217,2025-05-05,2.064511134075256,672241
599703217,2025-05-12,3.564717395850213,672241
599703217,2025-05-19,3.565833145781571,672241
599703217,2025-05-26,4.063220370659059,672241
599703217,2025-06-02,2.0637235705042145,672241
599703217,2025-06-09,9.567854679098172,672241
599703217,2025-06-16,9.059252744404528,672241
746436995,2025-03-10,-0.1257600210444816,672241
746436995,2025-03-17,-0.11802225381114942,672241
746436995,2025-03-24,1.3895344017804592,672241
746436995,2025-03-31,0.39691494520499954,672241
746436995,2025-04-07,-0.09588186432497098,672241
746436995,2025-04-14,0.4111220520507646,672241
746436995,2025-04-21,-0.08204134643702402,672241
746436995,2025-04-28,-0.07539346419894599,672241
746436995,2025-05-05,0.4310642177982667,672241
746436995,2025-05-12,-0.06264869370965473,672241
746436995,2025-05-19,-0.05655327845524161,672241
746436995,2025-05-26,-0.05064326967854055,672241
746436995,2025-06-02,-0.044915567270971374,672241
746436995,2025-06-09,-0.039377077842826125,672241
746436995,2025-06-16,-0.0340281002105812,672241
2709580011,2025-03-10,0.8855875633661507,672241
2709580011,2025-03-17,0.38570189278730344,672241
2709580011,2025-03-24,-0.11420465081647596,672241
2709580011,2025-03-31,0.8858132917671896,672241
2709580011,2025-04-07,-0.11412176125313278,672241
2709580011,2025-04-14,-0.11407408718891748,672241
2709580011,2025-04-21,-0.11403443762635779,672241
2709580011,2025-04-28,-0.6139503849477304,672241
2709580011,2025-05-05,-0.11386482351086996,672241
2709580011,2025-05-12,-0.11385248329097286,672241
2709580011,2025-05-19,0.8861075510612124,672241
2709580011,2025-05-26,0.8861380242333855,672241
2709580011,2025-06-02,0.8861693425227687,672241
2709580011,2025-06-09,-0.11395584038449502,672241
2709580011,2025-06-16,-0.11407682841144273,672241
2709580215,2025-03-10,0.06319598843531743,672241
2709580215,2025-03-17,0.06315169106237795,672241
2709580215,2025-03-24,0.06311438248366102,672241
2709580215,2025-03-31,1.0630395577214065,672241
2709580215,2025-04-07,0.5630406875058137,672241
2709580215,2025-04-14,0.06304735540582479,672241
2709580215,2025-04-21,0.06303823869290853,672241
2709580215,2025-04-28,0.06303944511451748,672241
2709580215,2025-05-05,0.563023996622243,672241
2709580215,2025-05-12,0.5630383327799096,672241
2709580215,2025-05-19,2.062980420973356,672241
2709580215,2025-05-26,0.06305300518139056,672241
2709580215,2025-06-02,0.06306147795244005,672241
2709580215,2025-06-09,1.563142957169399,672241
2709580215,2025-06-16,0.563109393851812,672241
2787887686,2025-03-10,-0.8940249323051476,672241
2787887686,2025-03-17,-0.8938703446708094,672241
2787887686,2025-03-24,-0.8937631213951236,672241
2787887686,2025-03-31,-0.8936387034322468,672241
2787887686,2025-04-07,-0.893468819354126,672241
2787887686,2025-04-14,-0.8932632677147252,672241
2787887686,2025-04-21,-0.8930475844340022,672241
2787887686,2025-04-28,-0.8928639455766398,672241
2787887686,2025-05-05,-0.89276579097963,672241
2787887686,2025-05-12,-0.8927410277628438,672241
2787887686,2025-05-19,-0.8926666036940862,672241
2787887686,2025-05-26,-0.8926393340855738,672241
2787887686,2025-06-02,4.607328697809474,672241
2787887686,2025-06-09,1.6072915446117242,672241
2787887686,2025-06-16,-0.8927088677224204,672241
3022776581,2025-03-10,-0.23833159069607213,672241
3022776581,2025-03-17,0.26166634141856937,672241
3022776581,2025-03-24,0.261722193011692,672241
3022776581,2025-03-31,0.7617936438875447,672241
3022776581,2025-04-07,-0.23815288574257656,672241
3022776581,2025-04-14,0.2619299519939166,672241
3022776581,2025-04-21,0.26206112880248217,672241
3022776581,2025-04-28,0.26211754436489887,672241
3022776581,2025-05-05,1.2622717760256372,672241
3022776581,2025-05-12,0.2623287409776851,672241
3022776581,2025-05-19,0.2624246364977479,672241
3022776581,2025-05-26,-0.2375050823920387,672241
3022776581,2025-06-02,0.26255427579258084,672241
3022776581,2025-06-09,-0.23737058099092753,672241
3022776581,2025-06-16,-0.23732711333685774,672241
3022776731,2025-03-10,0.40689676529639723,672241
3022776731,2025-03-17,0.40690651097025055,672241
3022776731,2025-03-24,0.4069143115054154,672241
3022776731,2025-03-31,0.40692016825376615,672241
3022776731,2025-04-07,-0.09305374697383478,672241
3022776731,2025-04-14,-0.09304529788092888,672241
3022776731,2025-04-21,0.40694283769578254,672241
3022776731,2025-04-28,-0.09303040889797146,672241
3022776731,2025-05-05,-0.09302116033693358,672241
3022776731,2025-05-12,-0.09301123043769224,672241
3022776731,2025-05-19,0.4069785439700162,672241
3022776731,2025-05-26,-0.09299657056240043,672241
3022776731,2025-06-02,-0.09298713539276876,672241
3022776731,2025-06-09,-0.09297785602785044,672241
3022776731,2025-06-16,-0.09296811255261758,672241
3238598023,2025-03-10,0.36046407903215166,672241
3238598023,2025-03-17,1.3480586804700758,672241
3238598023,2025-03-24,-0.16437306425371728,672241
3238598023,2025-03-31,-0.17637816921358757,672241
3238598023,2025-04-07,-0.18814333838702035,672241
3238598023,2025-04-14,-0.19966621398077536,672241
3238598023,2025-04-21,-0.2109445679712974,672241
3238598023,2025-04-28,-0.22197875492635155,672241
3238598023,2025-05-05,-0.23276717363924876,672241
3238598023,2025-05-12,-0.2433101274689631,672241
3238598023,2025-05-19,0.24643530325341717,672241
3238598023,2025-05-26,-0.263673933813077,672241
3238598023,2025-06-02,-0.2734872955891344,672241
3238598023,2025-06-09,-0.2830573132827152,672241
3238598023,2025-06-16,0.2075543054263419,672241
3252722291,2025-03-10,-0.1223445512338547,672241
3252722291,2025-03-17,-0.1223032538630464,672241
3252722291,2025-03-24,-0.12226737663339693,672241
3252722291,2025-03-31,-0.12224462768370983,672241
3252722291,2025-04-07,-0.12223512259562407,672241
3252722291,2025-04-14,-0.1222321835005631,672241
3252722291,2025-04-21,-0.12222770586323686,672241
3252722291,2025-04-28,-0.12221416102314613,672241
3252722291,2025-05-05,0.3778357560445355,672241
3252722291,2025-05-12,-0.12215476516844717,672241
3252722291,2025-05-19,-0.12210746357218294,672241
3252722291,2025-05-26,-0.12204179661681801,672241
3252722291,2025-06-02,-0.12197495854240162,672241
3252722291,2025-06-09,-0.12190128942943088,672241
3252722291,2025-06-16,-0.12182566343538757,672241
3576081009,2025-03-10,-0.10900484460171264,672241
3576081009,2025-03-17,-0.10934701012361925,672241
3576081009,2025-03-24,-0.10937843927330423,672241
3576081009,2025-03-31,-0.10940312542210076,672241
3576081009,2025-04-07,-0.10942122711597649,672241
3576081009,2025-04-14,-0.10943349761037785,672241
3576081009,2025-04-21,0.3838050887698467,672241
3576081009,2025-04-28,-0.10943717440488068,672241
3576081009,2025-05-05,-0.10942196010646006,672241
3576081009,2025-05-12,-0.10928088351644852,672241
3576081009,2025-05-19,-0.10913624735392712,672241
3576081009,2025-05-26,-0.1088676270126295,672241
3576081009,2025-06-02,-0.10884045832488944,672241
3576081009,2025-06-09,-0.10875189025211651,672241
3576081009,2025-06-16,-0.10866284435922378,672241
3577564803,2025-03-10,4.924244048021315,672241
3577564803,2025-03-17,4.924559020467706,672241
3577564803,2025-03-24,3.424839009274124,672241
3577564803,2025-03-31,5.424862900562938,672241
3577564803,2025-04-07,3.4252690673396344,672241
3577564803,2025-04-14,5.4253656816013285,672241
3577564803,2025-04-21,3.4257506203166646,672241
3577564803,2025-04-28,3.9258678198295804,672241
3577564803,2025-05-05,3.9259867688583814,672241
3577564803,2025-05-12,2.926223308498858,672241
3577564803,2025-05-19,5.926163236235314,672241
3577564803,2025-05-26,5.42646941772474,672241
3577564803,2025-06-02,4.426434391601237,672241
3577564803,2025-06-09,3.9264401977446886,672241
3577564803,2025-06-16,4.926526562302143,672241
3691275758,2025-03-10,-0.09179054389773145,672241
3691275758,2025-03-17,0.40259767965092436,672241
3691275758,2025-03-24,-0.10287393997647323,672241
3691275758,2025-03-31,-0.10828266571143572,672241
3691275758,2025-04-07,0.3863557825798215,672241
3691275758,2025-04-14,0.38109892447436156,672241
3691275758,2025-04-21,-0.12403774348665011,672241
3691275758,2025-04-28,0.37085302895829636,672241
3691275758,2025-05-05,0.36591797335805065,672241
3691275758,2025-05-12,0.36102259472666093,672241
3691275758,2025-05-19,-0.14382839003074066,672241
3691275758,2025-05-26,-0.14857686989961583,672241
3691275758,2025-06-02,0.3467816536593114,672241
3691275758,2025-06-09,-0.15779947446366793,672241
3691275758,2025-06-16,-0.16228853591690434,672241
3692477582,2025-03-10,0.015343757482869508,672241
3692477582,2025-03-17,0.01535121464525152,672241
3692477582,2025-03-24,0.015358621118284468,672241
3692477582,2025-03-31,0.015365931552547292,672241
3692477582,2025-04-07,0.015373131007706924,672241
3692477582,2025-04-14,0.015381511469186988,672241
3692477582,2025-04-21,0.5154574537603287,672241
3692477582,2025-04-28,0.01539870734213121,672241
3692477582,2025-05-05,0.01540753104521339,672241
3692477582,2025-05-12,0.015416222287206884,672241
3692477582,2025-05-19,0.015424782654179035,672241
3692477582,2025-05-26,0.015435819522343908,672241
3692477582,2025-06-02,0.015444142413436272,672241
3692477582,2025-06-09,1.0155877709692962,672241
3692477582,2025-06-16,0.015462154003113918,672241
3693412504,2025-03-10,0.0,672241
3693412504,2025-03-17,0.0,672241
3693412504,2025-03-24,0.0,672241
3693412504,2025-03-31,0.0,672241
3693412504,2025-04-07,0.0,672241
3693412504,2025-04-14,0.0,672241
3693412504,2025-04-21,0.0,672241
3693412504,2025-04-28,0.0,672241
3693412504,2025-05-05,0.0,672241
3693412504,2025-05-12,0.0,672241
3693412504,2025-05-19,0.0,672241
3693412504,2025-05-26,0.0,672241
3693412504,2025-06-02,0.0,672241
3693412504,2025-06-09,0.0,672241
3693412504,2025-06-16,0.0,672241
3867746102,2025-03-10,0.1546866973303915,672241
3867746102,2025-03-17,0.15470289267371698,672241
3867746102,2025-03-24,0.15470788153711174,672241
3867746102,2025-03-31,0.15470172920791897,672241
3867746102,2025-04-07,0.15471634930438807,672241
3867746102,2025-04-14,0.15474117191186373,672241
3867746102,2025-04-21,0.15476566374304496,672241
3867746102,2025-04-28,0.15477928121080914,672241
3867746102,2025-05-05,0.15478206289401408,672241
3867746102,2025-05-12,0.15479538737729995,672241
3867746102,2025-05-19,0.15481931943106006,672241
3867746102,2025-05-26,0.15475806842779158,672241
3867746102,2025-06-02,0.1547712284963707,672241
3867746102,2025-06-09,0.6548723175522506,672241
3867746102,2025-06-16,0.1546624772723567,672241
3880204628,2025-03-10,-0.039831823881813715,672241
3880204628,2025-03-17,-0.046039872884461534,672241
3880204628,2025-03-24,-0.05216712484974531,672241
3880204628,2025-03-31,-0.05821247018292135,672241
3880204628,2025-04-07,-0.06417558004334516,672241
3880204628,2025-04-14,-0.07005613578603882,672241
3880204628,2025-04-21,-0.07585424537942773,672241
3880204628,2025-04-28,-0.08156928660072611,672241
3880204628,2025-05-05,-0.0872007148719361,672241
3880204628,2025-05-12,-0.09274877170834316,672241
3880204628,2025-05-19,-0.09821319858897996,672241
3880204628,2025-05-26,-0.1035981151298109,672241
3880204628,2025-06-02,-0.10889440234062148,672241
3880204628,2025-06-09,-0.11410746519835935,672241
3880204628,2025-06-16,-0.11923662591504336,672241
3926767355,2025-03-10,-0.012120160346279552,672241
3926767355,2025-03-17,-0.012382767486570245,672241
3926767355,2025-03-24,-0.012675408052526815,672241
3926767355,2025-03-31,-0.012950489457071779,672241
3926767355,2025-04-07,-0.013159713341772517,672241
3926767355,2025-04-14,-0.013408930731678897,672241
3926767355,2025-04-21,-0.01359857231995193,672241
3926767355,2025-04-28,-0.013985425995084094,672241
3926767355,2025-05-05,-0.014413627573647975,672241
3926767355,2025-05-12,-0.014572612707962451,672241
3926767355,2025-05-19,-0.014718502423995167,672241
3926767355,2025-05-26,-0.014752471435903608,672241
3926767355,2025-06-02,-0.014882839532690484,672241
3926767355,2025-06-09,-0.015010428288287608,672241
3926767355,2025-06-16,-0.015136968426676167,672241
4079053893,2025-03-10,-0.459242134628673,672241
4079053893,2025-03-17,-0.006159610765080009,672241
4079053893,2025-03-24,-0.5525916491692797,672241
4079053893,2025-03-31,-0.09864535538118108,672241
4079053893,2025-04-07,0.35574175082355874,672241
4079053893,2025-04-14,-0.18938101705760457,672241
4079053893,2025-04-21,-0.234099731877193,672241
4079053893,2025-04-28,-0.27838267008983186,672241
4079053893,2025-05-05,-0.8222046032969959,672241
4079053893,2025-05-12,-0.8656194519228654,672241
4079053893,2025-05-19,-0.9085963717434804,672241
4079053893,2025-05-26,-0.9511788390850106,672241
4079053893,2025-06-02,0.006831337127227832,672241
4079053893,2025-06-09,-1.034919204953939,672241
4079053893,2025-06-16,-1.0761350215527634,672241
4166277217,2025-03-10,3.844415150147374,672241
4166277217,2025-03-17,2.844527871253478,672241
4166277217,2025-03-24,4.344747683289158,672241
4166277217,2025-03-31,5.34488460261251,672241
4166277217,2025-04-07,5.845130865334465,672241
4166277217,2025-04-14,4.345121063088524,672241
4166277217,2025-04-21,5.345316129704503,672241
4166277217,2025-04-28,5.345491876954108,672241
4166277217,2025-05-05,4.345438654816806,672241
4166277217,2025-05-12,5.845598518902973,672241
4166277217,2025-05-19,6.345876884555156,672241
4166277217,2025-05-26,5.846153373072537,672241
4166277217,2025-06-02,5.3460857449479855,672241
4166277217,2025-06-09,10.346866172902264,672241
4166277217,2025-06-16,4.8465257258902295,672241
4203509252,2025-03-10,0.22358480969221034,672241
4203509252,2025-03-17,1.223566211003095,672241
4203509252,2025-03-24,1.223568533952216,672241
4203509252,2025-03-31,0.7235855125516499,672241
4203509252,2025-04-07,1.2235951239160048,672241
4203509252,2025-04-14,0.22362262263921107,672241
4203509252,2025-04-21,1.22362727102684,672241
4203509252,2025-04-28,0.22365755327046732,672241
4203509252,2025-05-05,0.2236778971007975,672241
4203509252,2025-05-12,0.22369643717877924,672241
4203509252,2025-05-19,0.22371701816110745,672241
4203509252,2025-05-26,1.7237451088962585,672241
4203509252,2025-06-02,0.7237444204728458,672241
4203509252,2025-06-09,0.2237523004916004,672241
4203509252,2025-06-16,1.2237846397515852,672241
4233243369,2025-03-10,0.1435578500093137,672241
4233243369,2025-03-17,0.14364595203031477,672241
4233243369,2025-03-24,0.14386395544706404,672241
4233243369,2025-03-31,0.6439405049318203,672241
4233243369,2025-04-07,0.6438313487287731,672241
4233243369,2025-04-14,0.14348630506567334,672241
4233243369,2025-04-21,0.6429752639148395,672241
4233243369,2025-04-28,0.6431993311190969,672241
4233243369,2025-05-05,0.14411561239730353,672241
4233243369,2025-05-12,8.143704087840497,672241
4233243369,2025-05-19,8.14371554688817,672241
4233243369,2025-05-26,0.14401248818197493,672241
4233243369,2025-06-02,0.14310392387000603,672241
4233243369,2025-06-09,0.14277346715706235,672241
4233243369,2025-06-16,0.14308524684638496,672241
4244979510,2025-03-10,0.00020709037884292236,672241
4244979510,2025-03-17,0.0004630628543916826,672241
4244979510,2025-03-24,0.0006875834202412223,672241
4244979510,2025-03-31,0.0008978585224199698,672241
4244979510,2025-04-07,3.0011188454201734,672241
4244979510,2025-04-14,5.501319986883398,672241
4244979510,2025-04-21,5.5014298294024755,672241
4244979510,2025-04-28,3.50149981102713,672241
4244979510,2025-05-05,2.501606095764634,672241
4244979510,2025-05-12,3.5016996625881562,672241
4244979510,2025-05-19,1.5017200470547998,672241
4244979510,2025-05-26,1.501678841520077,672241
4244979510,2025-06-02,2.0016041895328898,672241
4244979510,2025-06-09,0.001563727769840928,672241
4244979510,2025-06-16,0.0015189296194981772,672241
4293110694,2025-03-10,0.03102583456113378,672241
4293110694,2025-03-17,0.031017225141354736,672241
4293110694,2025-03-24,0.03100862003025917,672241
4293110694,2025-03-31,0.031000159561024438,672241
4293110694,2025-04-07,0.03099194994653214,672241
4293110694,2025-04-14,0.030984058761050693,672241
4293110694,2025-04-21,0.030976539119742623,672241
4293110694,2025-04-28,0.03096941216387777,672241
4293110694,2025-05-05,0.0309626943570971,672241
4293110694,2025-05-12,0.030956385465034524,672241
4293110694,2025-05-19,0.030950480256702658,672241
4293110694,2025-05-26,0.030944966250587923,672241
4293110694,2025-06-02,0.03093982906650664,672241
4293110694,2025-06-09,0.030935045508302773,672241
4293110694,2025-06-16,0.030930599688542778,672241
4299736790,2025-03-10,0.0045707989868011036,672241
4299736790,2025-03-17,0.0045691823275636825,672241
4299736790,2025-03-24,0.00456907357852239,672241
4299736790,2025-03-31,0.00457050815881635,672241
4299736790,2025-04-07,0.004573413079040297,672241
4299736790,2025-04-14,0.00457758161049697,672241
4299736790,2025-04-21,0.004582638854088099,672241
4299736790,2025-04-28,0.0045880098425589814,672241
4299736790,2025-05-05,0.004592902368543535,672241
4299736790,2025-05-12,0.0045963479478946,672241
4299736790,2025-05-19,0.004597138819793657,672241
4299736790,2025-05-26,0.004590489119769163,672241
4299736790,2025-06-02,0.5046059707509206,672241
4299736790,2025-06-09,0.0045945669836527266,672241
4299736790,2025-06-16,0.004599863742783466,672241
4299740219,2025-03-10,4.0194041292451175,672241
4299740219,2025-03-17,4.02212466463064,672241
4299740219,2025-03-24,4.024569177700276,672241
4299740219,2025-03-31,4.026728121039734,672241
4299740219,2025-04-07,4.0285240766246835,672241
4299740219,2025-04-14,4.02996415662759,672241
4299740219,2025-04-21,4.030872893994484,672241
4299740219,2025-04-28,4.031047287585382,672241
4299740219,2025-05-05,4.030905801324342,672241
4299740219,2025-05-12,4.030546511017744,672241
4299740219,2025-05-19,4.029802499852746,672241
4299740219,2025-05-26,4.036452916620849,672241
4299740219,2025-06-02,7.017116579211184,672241
4299740219,2025-06-09,5.5243121535987365,672241
4299740219,2025-06-16,7.014130357211927,672241
4391268112,2025-03-10,1.466730509554258,672241
4391268112,2025-03-17,1.4667070492427472,672241
4391268112,2025-03-24,1.4666814371083905,672241
4391268112,2025-03-31,1.4666630404122685,672241
4391268112,2025-04-07,1.4666413720523148,672241
4391268112,2025-04-14,1.466616068466086,672241
4391268112,2025-04-21,1.466592021772964,672241
4391268112,2025-04-28,1.4665724515228082,672241
4391268112,2025-05-05,1.4665569184957072,672241
4391268112,2025-05-12,1.466541723235888,672241
4391268112,2025-05-19,1.4665309564957143,672241
4391268112,2025-05-26,1.4665278062397966,672241
4391268112,2025-06-02,1.466518851655324,672241
4391268112,2025-06-09,1.4665078158198956,672241
4391268112,2025-06-16,1.4664998749051859,672241
4396560443,2025-03-10,0.4938055377512424,672241
4396560443,2025-03-17,0.4938260248066364,672241
4396560443,2025-03-24,0.4938475553982103,672241
4396560443,2025-03-31,0.4938669595462692,672241
4396560443,2025-04-07,0.49388950878642823,672241
4396560443,2025-04-14,0.4939148328294214,672241
4396560443,2025-04-21,0.49393992800880493,672241
4396560443,2025-04-28,0.4939668931429394,672241
4396560443,2025-05-05,0.49400035246352586,672241
4396560443,2025-05-12,0.4940357362356925,672241
4396560443,2025-05-19,0.49407959736808016,672241
4396560443,2025-05-26,0.49406150988446174,672241
4396560443,2025-06-02,0.49409399227799294,672241
4396560443,2025-06-09,0.4941124945940499,672241
4396560443,2025-06-16,0.4941183769462582,672241
4475480724,2025-03-10,6.4406215467574786,672241
4475480724,2025-03-17,6.440890161777223,672241
4475480724,2025-03-24,6.441035910270676,672241
4475480724,2025-03-31,6.44113762253977,672241
4475480724,2025-04-07,6.441226067584214,672241
4475480724,2025-04-14,6.441260963397204,672241
4475480724,2025-04-21,6.441205862879209,672241
4475480724,2025-04-28,6.441079681421437,672241
4475480724,2025-05-05,6.440929836914165,672241
4475480724,2025-05-12,6.440805585372279,672241
4475480724,2025-05-19,6.440759174777137,672241
4475480724,2025-05-26,6.440655181924808,672241
4475480724,2025-06-02,6.440664451711965,672241
4475480724,2025-06-09,6.4406586448758025,672241
4475480724,2025-06-16,6.440636748519368,672241
4475481627,2025-03-10,1.7207581727007963,672241
4475481627,2025-03-17,1.7551261057783796,672241
4475481627,2025-03-24,1.7884383274998015,672241
4475481627,2025-03-31,1.8207789099450644,672241
4475481627,2025-04-07,1.8522243497365471,672241
4475481627,2025-04-14,1.8828454832642867,672241
4475481627,2025-04-21,1.9127083297291716,672241
4475481627,2025-04-28,1.9418756704908984,672241
4475481627,2025-05-05,1.9704087159245682,672241
4475481627,2025-05-12,1.9983682250226216,672241
4475481627,2025-05-19,2.0258168782669688,672241
4475481627,2025-05-26,2.0528242545663717,672241
4475481627,2025-06-02,2.079463287769484,672241
4475481627,2025-06-09,2.105814739360813,672241
4475481627,2025-06-16,2.1319691380237615,672241
4475482043,2025-03-10,0.13744002937220376,672241
4475482043,2025-03-17,0.14174495490880973,672241
4475482043,2025-03-24,0.1460065097511136,672241
4475482043,2025-03-31,0.15022452238763442,672241
4475482043,2025-04-07,0.1543988352099526,672241
4475482043,2025-04-14,0.1585292925113193,672241
4475482043,2025-04-21,0.16261576354079096,672241
4475482043,2025-04-28,0.16665813626550063,672241
4475482043,2025-05-05,0.17065668536087886,672241
4475482043,2025-05-12,0.17461094813552533,672241
4475482043,2025-05-19,0.17852043963469524,672241
4475482043,2025-05-26,0.18238466080181004,672241
4475482043,2025-06-02,0.18620506851615456,672241
4475482043,2025-06-09,0.1899807589766432,672241
4475482043,2025-06-16,0.19371163125400176,672241
4486038235,2025-03-10,0.31333220785810945,672241
4486038235,2025-03-17,0.31335246520081894,672241
4486038235,2025-03-24,0.31337910269963376,672241
4486038235,2025-03-31,0.31341909422793884,672241
4486038235,2025-04-07,0.31344059234586547,672241
4486038235,2025-04-14,0.31342680532753153,672241
4486038235,2025-04-21,0.3133840471831247,672241
4486038235,2025-04-28,0.3133269051240166,672241
4486038235,2025-05-05,0.3132694047779345,672241
4486038235,2025-05-12,0.3132218970758721,672241
4486038235,2025-05-19,0.31318387984618107,672241
4486038235,2025-05-26,0.3131394339092577,672241
4486038235,2025-06-02,0.31309418522851695,672241
4486038235,2025-06-09,0.31303914013378303,672241
4486038235,2025-06-16,0.3129864381495435,672241
4486038328,2025-03-10,0.544742360195236,672241
4486038328,2025-03-17,0.5620208085535672,672241
4486038328,2025-03-24,0.5791214619421047,672241
4486038328,2025-03-31,0.5960414356265863,672241
4486038328,2025-04-07,0.6127812402508245,672241
4486038328,2025-04-14,0.629341241626364,672241
4486038328,2025-04-21,0.6457183896828194,672241
4486038328,2025-04-28,0.6619193714013564,672241
4486038328,2025-05-05,0.6779411641157279,672241
4486038328,2025-05-12,0.6937809335030053,672241
4486038328,2025-05-19,0.7094491692020867,672241
4486038328,2025-05-26,0.7249057680134532,672241
4486038328,2025-06-02,0.740208585679109,672241
4486038328,2025-06-09,0.7553302614993881,672241
4486038328,2025-06-16,0.7702711725246952,672241
4486038387,2025-03-10,0.24366237321832482,672241
4486038387,2025-03-17,0.24365502747011386,672241
4486038387,2025-03-24,0.24361047922174045,672241
4486038387,2025-03-31,0.24356034516648578,672241
4486038387,2025-04-07,0.24352911888130216,672241
4486038387,2025-04-14,0.24352008274086043,672241
4486038387,2025-04-21,0.24352054103512932,672241
4486038387,2025-04-28,0.24351509361640544,672241
4486038387,2025-05-05,0.24349700572009442,672241
4486038387,2025-05-12,0.2434828019872496,672241
4486038387,2025-05-19,0.2435099294952738,672241
4486038387,2025-05-26,0.2434785569031441,672241
4486038387,2025-06-02,0.24353698231421292,672241
4486038387,2025-06-09,0.24356802568591523,672241
4486038387,2025-06-16,0.24359656104130803,672241
4636511797,2025-03-10,1.0001986991305658,672241
4636511797,2025-03-17,1.0003889111240427,672241
4636511797,2025-03-24,1.0004923431155361,672241
4636511797,2025-03-31,1.0005165838438992,672241
4636511797,2025-04-07,1.0005190515945932,672241
4636511797,2025-04-14,1.0005980540046637,672241
4636511797,2025-04-21,1.0007131273194094,672241
4636511797,2025-04-28,1.0007655232643338,672241
4636511797,2025-05-05,1.0007156762600347,672241
4636511797,2025-05-12,1.0006463226278224,672241
4636511797,2025-05-19,1.0006387813890352,672241
4636511797,2025-05-26,1.0006233141731518,672241
4636511797,2025-06-02,1.0005190260398282,672241
4636511797,2025-06-09,1.0003672831827983,672241
4636511797,2025-06-16,1.0002256256577753,672241
4709870548,2025-03-10,1.5365577873749763,672241
4709870548,2025-03-17,1.5365799739121457,672241
4709870548,2025-03-24,1.5366051561064107,672241
4709870548,2025-03-31,1.536641861264925,672241
4709870548,2025-04-07,1.536688360104492,672241
4709870548,2025-04-14,1.5367398748686074,672241
4709870548,2025-04-21,1.5367910619498608,672241
4709870548,2025-04-28,1.5368383373359564,672241
4709870548,2025-05-05,1.5368800770144486,672241
4709870548,2025-05-12,1.5369161767468236,672241
4709870548,2025-05-19,1.536947625884086,672241
4709870548,2025-05-26,1.5369748937497114,672241
4709870548,2025-06-02,1.5369990675238456,672241
4709870548,2025-06-09,1.5370204307148576,672241
4709870548,2025-06-16,1.5370389867689545,672241
4723833696,2025-03-10,0.14057272747970706,672241
4723833696,2025-03-17,0.14065346796367884,672241
4723833696,2025-03-24,0.6409517001708971,672241
4723833696,2025-03-31,1.1409658414314352,672241
4723833696,2025-04-07,0.6412162269802901,672241
4723833696,2025-04-14,1.140669315595411,672241
4723833696,2025-04-21,7.64172196655535,672241
4723833696,2025-04-28,-0.35896757216542774,672241
4723833696,2025-05-05,1.1413860077908695,672241
4723833696,2025-05-12,2.1412216784383054,672241
4723833696,2025-05-19,-0.3585317286317622,672241
4723833696,2025-05-26,0.14114617319234646,672241
4723833696,2025-06-02,2.6411281180728934,672241
4723833696,2025-06-09,7.6414039812331405,672241
4723833696,2025-06-16,2.641035222996685,672241
