sku_id,category_id,period,qty_total
746436995,672241,2025-03-03,0.14189107824775404
2709580011,672241,2024-11-25,1.271765424947129
2709580011,672241,2024-12-02,1.2718838105887853
2709580011,672241,2024-12-09,1.2720339003169152
2709580011,672241,2024-12-16,1.2721920077012165
2709580011,672241,2024-12-23,1.2723321528757354
2709580011,672241,2024-12-30,1.2724411025833005
2709580011,672241,2025-01-06,1.2725161531237532
2709580011,672241,2025-01-13,1.272547401814894
2709580011,672241,2025-01-20,1.272529637137517
2709580011,672241,2025-01-27,1.2724852912663638
2709580011,672241,2025-02-03,1.7725139562894077
2709580011,672241,2025-02-10,1.272331432725796
2709580011,672241,2025-02-17,1.7722988592949585
2709580011,672241,2025-02-24,1.7721773046944937
2709580011,672241,2025-03-03,2.7718410333035406
2709580215,672241,2024-11-25,2.05273484601311
2709580215,672241,2024-12-02,1.0553299992085834
2709580215,672241,2024-12-09,1.5563836690237554
2709580215,672241,2024-12-16,1.558552813138213
2709580215,672241,2024-12-23,1.0593745683790432
2709580215,672241,2024-12-30,1.561012274587775
2709580215,672241,2025-01-06,1.0617500693500743
2709580215,672241,2025-01-13,1.062830293921336
2709580215,672241,2025-01-20,1.0638256805432065
2709580215,672241,2025-01-27,1.0647385780620537
2709580215,672241,2025-02-03,1.0655429831888212
2709580215,672241,2025-02-10,1.0661295864629232
2709580215,672241,2025-02-17,1.066603495123445
2709580215,672241,2025-02-24,1.0670544282611927
2709580215,672241,2025-03-03,1.5678094245833982
2787887686,672241,2024-11-25,1.673268622141029
2787887686,672241,2024-12-02,4.673029284036887
2787887686,672241,2024-12-09,-3.327104387401431
2787887686,672241,2024-12-16,-2.827071515430463
2787887686,672241,2024-12-23,-3.3271099328206697
2787887686,672241,2024-12-30,-3.3270147867994826
2787887686,672241,2025-01-06,-3.3269355636716105
2787887686,672241,2025-01-13,-3.326850778298173
2787887686,672241,2025-01-20,-3.3267975200839155
2787887686,672241,2025-01-27,-3.3268203660460087
2787887686,672241,2025-02-03,-3.326845971252241
2787887686,672241,2025-02-10,-2.826910100159619
2787887686,672241,2025-02-17,-3.3270596859032504
2787887686,672241,2025-02-24,-0.8272388675549477
2787887686,672241,2025-03-03,-2.82725100037291
3022776581,672241,2024-11-25,1.6178885611522418
3022776581,672241,2024-12-02,0.6178846323534786
3022776581,672241,2024-12-09,0.6178504569955843
3022776581,672241,2024-12-16,0.6177869805668579
3022776581,672241,2024-12-23,0.6177387009313315
3022776581,672241,2024-12-30,0.6177654685256476
3022776581,672241,2025-01-06,0.6177996515122393
3022776581,672241,2025-01-13,0.6178470482904003
3022776581,672241,2025-01-20,1.1179466520352332
3022776581,672241,2025-01-27,0.6180234810072979
3022776581,672241,2025-02-03,0.6180441602411104
3022776581,672241,2025-02-10,1.6179996055001822
3022776581,672241,2025-02-17,0.6179429855585727
3022776581,672241,2025-02-24,0.6178875460517455
3022776581,672241,2025-03-03,1.6178172980108183
3022776731,672241,2024-11-25,0.38634888171631226
3022776731,672241,2024-12-02,-0.11378771901205267
3022776731,672241,2024-12-09,-0.11389368595927005
3022776731,672241,2024-12-16,-0.11398685098527203
3022776731,672241,2024-12-23,-0.11406836269411774
3022776731,672241,2024-12-30,0.3858805413676692
3022776731,672241,2025-01-06,0.3857782832062695
3022776731,672241,2025-01-13,-0.11425966815957075
3022776731,672241,2025-01-20,-0.11430629849392862
3022776731,672241,2025-01-27,0.38567378951483405
3022776731,672241,2025-02-03,0.38559939559063916
3022776731,672241,2025-02-10,-0.11441351304367559
3022776731,672241,2025-02-17,0.38554189821938345
3022776731,672241,2025-02-24,0.3855634872873529
3022776731,672241,2025-03-03,0.385553625334499
3238598023,672241,2024-11-25,-0.14971219178736675
3238598023,672241,2024-12-02,-0.17441440775378123
3238598023,672241,2024-12-09,-0.1988239822859709
3238598023,672241,2024-12-16,-0.22294161894716605
3238598023,672241,2024-12-23,0.2532724065055686
3238598023,672241,2024-12-30,0.7297785059255523
3238598023,672241,2025-01-06,-0.2935429121234013
3238598023,672241,2025-01-13,0.18354271627670043
3238598023,672241,2025-01-20,-0.3391626661801834
3238598023,672241,2025-01-27,-0.36153575653831205
3238598023,672241,2025-02-03,-0.38361502862473373
3238598023,672241,2025-02-10,-0.4054013905766476
3238598023,672241,2025-02-17,-0.4268936574460712
3238598023,672241,2025-02-24,0.051946237649128424
3238598023,672241,2025-03-03,0.5310759143232202
3252722291,672241,2024-11-25,-0.22885653793244043
3252722291,672241,2024-12-02,0.2711112917670551
3252722291,672241,2024-12-09,-0.2288495833933936
3252722291,672241,2024-12-16,-0.22881794189756388
3252722291,672241,2024-12-23,-0.2288058897820241
3252722291,672241,2024-12-30,-0.22879964032792968
3252722291,672241,2025-01-06,-0.22878511884030275
3252722291,672241,2025-01-13,-0.22876136451669346
3252722291,672241,2025-01-20,0.2712677703218343
3252722291,672241,2025-01-27,-0.22871084621879356
3252722291,672241,2025-02-03,-0.22869716423691117
3252722291,672241,2025-02-10,-0.2286940913940811
3252722291,672241,2025-02-17,-0.22869868536087196
3252722291,672241,2025-02-24,0.27129622810951587
3252722291,672241,2025-03-03,-0.2287103836614178
3576081009,672241,2024-11-25,-0.05769339408063169
3576081009,672241,2024-12-02,-0.05769372608021456
3576081009,672241,2024-12-09,0.4423063081168332
3576081009,672241,2024-12-16,-0.057694126162387865
3576081009,672241,2024-12-23,-0.05769424041728714
3576081009,672241,2024-12-30,-0.05769439970441129
3576081009,672241,2025-01-06,0.44230527465136554
3576081009,672241,2025-01-13,-0.0576946095618345
3576081009,672241,2025-01-20,-0.05769476709648577
3576081009,672241,2025-01-27,0.9423057637196383
3576081009,672241,2025-02-03,-0.05769482089578301
3576081009,672241,2025-02-10,-0.05769473525582146
3576081009,672241,2025-02-17,0.4423050491226972
3576081009,672241,2025-02-24,-0.057694680961560926
3576081009,672241,2025-03-03,-0.05769467441012882
3577564803,672241,2024-11-25,5.764350508343274
3577564803,672241,2024-12-02,5.860092695563703
3577564803,672241,2024-12-09,5.4543968354900185
3577564803,672241,2024-12-16,5.547509953562699
3577564803,672241,2024-12-23,5.639372263347479
3577564803,672241,2024-12-30,5.729988298561206
3577564803,672241,2025-01-06,7.319569135553496
3577564803,672241,2025-01-13,7.407719330373687
3577564803,672241,2025-01-20,6.99455743798191
3577564803,672241,2025-01-27,7.580151301892892
3577564803,672241,2025-02-03,6.664569392339526
3577564803,672241,2025-02-10,7.247823753396206
3577564803,672241,2025-02-17,8.329925203120297
3577564803,672241,2025-02-24,7.410536402812821
3577564803,672241,2025-03-03,6.989964427881695
3691275758,672241,2024-11-25,-0.02995928083252214
3691275758,672241,2024-12-02,-0.038220118671633496
3691275758,672241,2024-12-09,-0.046384853055114
3691275758,672241,2024-12-16,-0.054453111467287
3691275758,672241,2024-12-23,0.4375773764389966
3691275758,672241,2024-12-30,-0.07029622013544347
3691275758,672241,2025-01-06,-0.07807086305412628
3691275758,672241,2025-01-13,-0.08574863895165949
3691275758,672241,2025-01-20,0.406672616269246
3691275758,672241,2025-01-27,-0.10080993604681926
3691275758,672241,2025-02-03,-0.10819327577000801
3691275758,672241,2025-02-10,-0.11547936197320785
3691275758,672241,2025-02-17,-0.12266804400068265
3691275758,672241,2025-02-24,-0.12975923698362307
3691275758,672241,2025-03-03,0.36324510077079286
3692477582,672241,2024-11-25,-0.028848782063005386
3692477582,672241,2024-12-02,-0.028848689710109697
3692477582,672241,2024-12-09,-0.028848574927065364
3692477582,672241,2024-12-16,-0.028848379660027235
3692477582,672241,2024-12-23,-0.02884814217665362
3692477582,672241,2024-12-30,-0.028847885579658086
3692477582,672241,2025-01-06,-0.02884764162067226
3692477582,672241,2025-01-13,-0.028847385914018565
3692477582,672241,2025-01-20,-0.02884717887554896
3692477582,672241,2025-01-27,-0.028846979326027998
3692477582,672241,2025-02-03,-0.028846809881484116
3692477582,672241,2025-02-10,-0.02884666112540962
3692477582,672241,2025-02-17,-0.02884654439807086
3692477582,672241,2025-02-24,-0.028846444584948637
3692477582,672241,2025-03-03,-0.028846368496890824
3693412504,672241,2024-11-25,0.0
3693412504,672241,2024-12-02,0.0
3693412504,672241,2024-12-09,0.0
3693412504,672241,2024-12-16,0.0
3693412504,672241,2024-12-23,0.0
3693412504,672241,2024-12-30,0.0
3693412504,672241,2025-01-06,0.0
3693412504,672241,2025-01-13,0.0
3693412504,672241,2025-01-20,0.0
3693412504,672241,2025-01-27,0.0
3693412504,672241,2025-02-03,0.0
3693412504,672241,2025-02-10,0.0
3693412504,672241,2025-02-17,0.0
3693412504,672241,2025-02-24,0.0
3693412504,672241,2025-03-03,0.0
3867746102,672241,2024-11-25,0.11574627668081748
3867746102,672241,2024-12-02,0.11567027780430644
3867746102,672241,2024-12-09,0.1156016743637224
3867746102,672241,2024-12-16,0.11553908541228199
3867746102,672241,2024-12-23,0.1154807854381422
3867746102,672241,2024-12-30,0.11542786397847578
3867746102,672241,2025-01-06,0.11538148799138294
3867746102,672241,2025-01-13,0.1153401088397393
3867746102,672241,2025-01-20,0.11530350421283694
3867746102,672241,2025-01-27,0.11527170140862252
3867746102,672241,2025-02-03,0.11524318627335511
3867746102,672241,2025-02-10,0.11522049254395457
3867746102,672241,2025-02-17,0.11520205290421132
3867746102,672241,2025-02-24,0.11518642297722134
3867746102,672241,2025-03-03,0.11517480323901731
3880204628,672241,2024-11-25,1.201917797467307
3880204628,672241,2024-12-02,0.2019232163325259
3880204628,672241,2024-12-09,0.20192404582569906
3880204628,672241,2024-12-16,0.20192471557909986
3880204628,672241,2024-12-23,0.2019251372136825
3880204628,672241,2024-12-30,0.20192547559442292
3880204628,672241,2025-01-06,0.20192559832482934
3880204628,672241,2025-01-13,1.201913761627944
3880204628,672241,2025-01-20,0.20191876877819143
3880204628,672241,2025-01-27,0.20191921039050637
3880204628,672241,2025-02-03,0.2019195168705578
3880204628,672241,2025-02-10,0.2019197798691797
3880204628,672241,2025-02-17,0.2019199446343011
3880204628,672241,2025-02-24,0.20192010804489086
3880204628,672241,2025-03-03,0.20192030588852247
3926767355,672241,2024-11-25,-0.030344099329488283
3926767355,672241,2024-12-02,-0.030160692301276742
3926767355,672241,2024-12-09,-0.02997855740594263
3926767355,672241,2024-12-16,-0.029797737894222742
3926767355,672241,2024-12-23,-0.02961854403596681
3926767355,672241,2024-12-30,-0.029440921747291043
3926767355,672241,2025-01-06,0.4708402835438774
3926767355,672241,2025-01-13,-0.029049202596265478
3926767355,672241,2025-01-20,-0.028956339653302327
3926767355,672241,2025-01-27,0.4712394776126251
3926767355,672241,2025-02-03,-0.02873606370562079
3926767355,672241,2025-02-10,-0.028729824019884748
3926767355,672241,2025-02-17,-0.028726281515838142
3926767355,672241,2025-02-24,-0.028724092839059745
3926767355,672241,2025-03-03,-0.02871923011779104
4079053893,672241,2024-11-25,0.7131029730367074
4079053893,672241,2024-12-02,0.7131552180073857
4079053893,672241,2024-12-09,1.2131665315257334
4079053893,672241,2024-12-16,0.7130494529531954
4079053893,672241,2024-12-23,1.7129999153533704
4079053893,672241,2024-12-30,2.7130233090614575
4079053893,672241,2025-01-06,1.213011926271546
4079053893,672241,2025-01-13,0.7131125778664867
4079053893,672241,2025-01-20,0.7131863553937521
4079053893,672241,2025-01-27,0.7131881619335436
4079053893,672241,2025-02-03,1.7132467388990764
4079053893,672241,2025-02-10,0.7131865122889611
4079053893,672241,2025-02-17,0.713168692848833
4079053893,672241,2025-02-24,1.7131791722219292
4079053893,672241,2025-03-03,2.213220921076495
4166277217,672241,2024-11-25,3.5688657332210094
4166277217,672241,2024-12-02,3.56877259471651
4166277217,672241,2024-12-09,3.568587099803523
4166277217,672241,2024-12-16,3.5684947343809768
4166277217,672241,2024-12-23,3.568390197791805
4166277217,672241,2024-12-30,3.5682232640491223
4166277217,672241,2025-01-06,3.568021425053298
4166277217,672241,2025-01-13,3.5678284365089463
4166277217,672241,2025-01-20,3.567702699678679
4166277217,672241,2025-01-27,3.5675997941860453
4166277217,672241,2025-02-03,4.067595884011526
4166277217,672241,2025-02-10,4.06753657081241
4166277217,672241,2025-02-17,4.067657290650971
4166277217,672241,2025-02-24,3.5676265617702856
4166277217,672241,2025-03-03,4.567666877054221
4203509252,672241,2024-11-25,0.9923354925326596
4203509252,672241,2024-12-02,1.0038303803742092
4203509252,672241,2024-12-09,1.015077230054849
4203509252,672241,2024-12-16,1.0260665987382098
4203509252,672241,2024-12-23,1.0367876629047532
4203509252,672241,2024-12-30,1.047233247360041
4203509252,672241,2025-01-06,1.0573986049002224
4203509252,672241,2025-01-13,1.067280155464878
4203509252,672241,2025-01-20,1.0768769796138242
4203509252,672241,2025-01-27,1.0861898264219259
4203509252,672241,2025-02-03,1.0952223407540849
4203509252,672241,2025-02-10,1.1039784824887429
4203509252,672241,2025-02-17,1.1124655937076184
4203509252,672241,2025-02-24,1.1206924076544962
4203509252,672241,2025-03-03,1.1286707629681327
4233243369,672241,2024-11-25,0.6316223786252461
4233243369,672241,2024-12-02,0.6314326346730992
4233243369,672241,2024-12-09,0.6312544056668122
4233243369,672241,2024-12-16,0.6310236703216769
4233243369,672241,2024-12-23,0.6307457859770553
4233243369,672241,2024-12-30,0.6304251090681354
4233243369,672241,2025-01-06,0.6300683107245679
4233243369,672241,2025-01-13,0.6296908633369398
4233243369,672241,2025-01-20,0.6293155273459554
4233243369,672241,2025-01-27,0.6289681896098145
4233243369,672241,2025-02-03,0.6286751903697881
4233243369,672241,2025-02-10,0.6284598817183816
4233243369,672241,2025-02-17,0.6283383916999319
4233243369,672241,2025-02-24,0.6283190649416909
4233243369,672241,2025-03-03,0.6283881979025907
4244979510,672241,2024-11-25,-0.00045626734124770696
4244979510,672241,2024-12-02,-0.0006628117925585597
4244979510,672241,2024-12-09,-0.0008402824314915902
4244979510,672241,2024-12-16,-0.0009398257925353759
4244979510,672241,2024-12-23,-0.0009912809744585527
4244979510,672241,2024-12-30,-0.0010463196596629531
4244979510,672241,2025-01-06,-0.0010856459016846953
4244979510,672241,2025-01-13,-0.0011972948610986522
4244979510,672241,2025-01-20,-0.0012583868185850333
4244979510,672241,2025-01-27,-0.0013578264047451327
4244979510,672241,2025-02-03,-0.0013662428004933558
4244979510,672241,2025-02-10,-0.0013921230000876195
4244979510,672241,2025-02-17,-0.0013820207964333475
4244979510,672241,2025-02-24,-0.0013196730363546072
4244979510,672241,2025-03-03,-0.001264219992447968
4293110694,672241,2024-11-25,0.0
4293110694,672241,2024-12-02,0.0
4293110694,672241,2024-12-09,0.0
4293110694,672241,2024-12-16,0.0
4293110694,672241,2024-12-23,0.0
4293110694,672241,2024-12-30,0.0
4293110694,672241,2025-01-06,0.0
4293110694,672241,2025-01-13,0.0
4293110694,672241,2025-01-20,0.0
4293110694,672241,2025-01-27,0.0
4293110694,672241,2025-02-03,0.0
4293110694,672241,2025-02-10,0.0
4293110694,672241,2025-02-17,0.0
4293110694,672241,2025-02-24,0.0
4293110694,672241,2025-03-03,0.0
4299736790,672241,2024-11-25,0.08638511058273285
4299736790,672241,2024-12-02,0.08641773694731728
4299736790,672241,2024-12-09,0.08644859460116949
4299736790,672241,2024-12-16,0.08647823260273058
4299736790,672241,2024-12-23,0.08650616707775999
4299736790,672241,2024-12-30,0.08653208372788791
4299736790,672241,2025-01-06,0.08655690034610293
4299736790,672241,2025-01-13,0.08657892787940946
4299736790,672241,2025-01-20,0.08659628092157118
4299736790,672241,2025-01-27,0.0866093987865725
4299736790,672241,2025-02-03,0.08661709045335128
4299736790,672241,2025-02-10,0.08662034332750326
4299736790,672241,2025-02-17,0.08661979737980886
4299736790,672241,2025-02-24,0.0866158148341294
4299736790,672241,2025-03-03,0.08660857832908048
4299740219,672241,2024-11-25,2.459764824902103
4299740219,672241,2024-12-02,2.4596214186341716
4299740219,672241,2024-12-09,2.4595309504410046
4299740219,672241,2024-12-16,2.4594198791989563
4299740219,672241,2024-12-23,2.4593135879393335
4299740219,672241,2024-12-30,2.4592269372534132
4299740219,672241,2025-01-06,2.459164790942916
4299740219,672241,2025-01-13,2.4591192148802747
4299740219,672241,2025-01-20,2.4590825681503308
4299740219,672241,2025-01-27,2.4590559983010776
4299740219,672241,2025-02-03,2.4590413151752624
4299740219,672241,2025-02-10,2.459034386144375
4299740219,672241,2025-02-17,2.4590341463380687
4299740219,672241,2025-02-24,2.4590429653239196
4299740219,672241,2025-03-03,2.4590548234155345
4391268112,672241,2024-11-25,0.3096986819957078
4391268112,672241,2024-12-02,0.3096904885979402
4391268112,672241,2024-12-09,0.3096729639859988
4391268112,672241,2024-12-16,0.3096528436125999
4391268112,672241,2024-12-23,0.3096350673823522
4391268112,672241,2024-12-30,0.30962226723357134
4391268112,672241,2025-01-06,0.30961527322124804
4391268112,672241,2025-01-13,0.30961369444634135
4391268112,672241,2025-01-20,0.30961650472307106
4391268112,672241,2025-01-27,0.3096221112607535
4391268112,672241,2025-02-03,0.3096291488916537
4391268112,672241,2025-02-10,0.3096357931191463
4391268112,672241,2025-02-17,0.3096408743372962
4391268112,672241,2025-02-24,0.3096437415970921
4391268112,672241,2025-03-03,0.3096441434009707
4396560443,672241,2024-11-25,0.938771806253035
4396560443,672241,2024-12-02,0.9663667744572787
4396560443,672241,2024-12-09,0.9936181052072377
4396560443,672241,2024-12-16,1.0205243682349399
4396560443,672241,2024-12-23,1.0470832206469538
4396560443,672241,2024-12-30,1.0732938006391397
4396560443,672241,2025-01-06,1.0991548377431914
4396560443,672241,2025-01-13,1.1246646035819654
4396560443,672241,2025-01-20,1.1498239857550914
4396560443,672241,2025-01-27,1.1746302026906374
4396560443,672241,2025-02-03,1.1990847438750947
4396560443,672241,2025-02-10,1.2231912106831884
4396560443,672241,2025-02-17,1.2469477775330016
4396560443,672241,2025-02-24,1.2703538924254716
4396560443,672241,2025-03-03,1.293410141846368
4475480724,672241,2024-11-25,9.280535857911323
4475480724,672241,2024-12-02,10.502450937378557
4475480724,672241,2024-12-09,11.71292073260604
4475480724,672241,2024-12-16,12.911990996317392
4475480724,672241,2024-12-23,14.09964114899336
4475480724,672241,2024-12-30,15.275886656468973
4475480724,672241,2025-01-06,16.44073924088415
4475480724,672241,2025-01-13,17.59415339282128
4475480724,672241,2025-01-20,18.736144724544268
4475480724,672241,2025-01-27,19.86663851154504
4475480724,672241,2025-02-03,20.98565538895026
4475480724,672241,2025-02-10,22.09316619130274
4475480724,672241,2025-02-17,23.189220686493226
4475480724,672241,2025-02-24,24.27379140680614
4475480724,672241,2025-03-03,25.346936065503563
4475481627,672241,2024-11-25,0.16151668999881322
4475481627,672241,2024-12-02,0.16937262497980798
4475481627,672241,2024-12-09,0.17716401629706222
4475481627,672241,2024-12-16,0.18489126918113602
4475481627,672241,2024-12-23,0.19255467257599157
4475481627,672241,2024-12-30,0.20015441154987934
4475481627,672241,2025-01-06,0.20769060515358623
4475481627,672241,2025-01-13,0.2151632937286267
4475481627,672241,2025-01-20,0.22257249271349658
4475481627,672241,2025-01-27,0.22991817638405762
4475481627,672241,2025-02-03,0.23720031143064074
4475481627,672241,2025-02-10,0.24441886599615426
4475481627,672241,2025-02-17,0.2515738030516421
4475481627,672241,2025-02-24,0.2586651025693308
4475481627,672241,2025-03-03,0.26569277427007554
4475482043,672241,2024-11-25,0.0428173932150852
4475482043,672241,2024-12-02,0.045086369376322905
4475482043,672241,2024-12-09,0.04733716177208974
4475482043,672241,2024-12-16,0.04956842658034056
4475482043,672241,2024-12-23,0.05177901535229802
4475482043,672241,2024-12-30,0.05396796603753221
4475482043,672241,2025-01-06,0.05613449008451718
4475482043,672241,2025-01-13,0.05827794924316695
4475482043,672241,2025-01-20,0.06039785393257107
4475482043,672241,2025-01-27,0.062493823016634795
4475482043,672241,2025-02-03,0.06456558724320181
4475482043,672241,2025-02-10,0.066612966921834
4475482043,672241,2025-02-17,0.06863584616204005
4475482043,672241,2025-02-24,0.07063416730246529
4475482043,672241,2025-03-03,0.07260791896729973
4486038235,672241,2024-11-25,0.8995528668887873
4486038235,672241,2024-12-02,0.9625767406959937
4486038235,672241,2024-12-09,1.0250114290587031
4486038235,672241,2024-12-16,1.0868572391859974
4486038235,672241,2024-12-23,1.1481142998215221
4486038235,672241,2024-12-30,1.2087826224620566
4486038235,672241,2025-01-06,1.2688621389570027
4486038235,672241,2025-01-13,1.3283527016362835
4486038235,672241,2025-01-20,1.3872541602725714
4486038235,672241,2025-01-27,1.4455663623566095
4486038235,672241,2025-02-03,1.503289180335895
4486038235,672241,2025-02-10,1.5604224831668008
4486038235,672241,2025-02-17,1.6169662191468455
4486038235,672241,2025-02-24,1.6729203294010662
4486038235,672241,2025-03-03,1.7282848410650637
4486038328,672241,2024-11-25,0.6871133446098591
4486038328,672241,2024-12-02,0.742593746256035
4486038328,672241,2024-12-09,0.7975619681208759
4486038328,672241,2024-12-16,0.8520173459572403
4486038328,672241,2024-12-23,0.9059595055538611
4486038328,672241,2024-12-30,0.9593882459402084
4486038328,672241,2025-01-06,1.0123034749723452
4486038328,672241,2025-01-13,1.0647051922377078
4486038328,672241,2025-01-20,1.1165933885165098
4486038328,672241,2025-01-27,1.1679681152291919
4486038328,672241,2025-02-03,1.2188294229046885
4486038328,672241,2025-02-10,1.2691773529745747
4486038328,672241,2025-02-17,1.319011957053684
4486038328,672241,2025-02-24,1.3683332596517193
4486038328,672241,2025-03-03,1.4171413088824727
4486038387,672241,2024-11-25,0.7873859063810602
4486038387,672241,2024-12-02,0.7873802182999087
4486038387,672241,2024-12-09,0.7873659182572585
4486038387,672241,2024-12-16,0.7873484878364448
4486038387,672241,2024-12-23,0.7873334777256445
4486038387,672241,2024-12-30,0.7873253718741267
4486038387,672241,2025-01-06,0.7873242044267613
4486038387,672241,2025-01-13,0.7873315844702077
4486038387,672241,2025-01-20,0.7873451944109838
4486038387,672241,2025-01-27,0.7873630757517597
4486038387,672241,2025-02-03,0.7873807857976101
4486038387,672241,2025-02-10,0.7873940545090178
4486038387,672241,2025-02-17,0.7874003742431284
4486038387,672241,2025-02-24,0.7874019622652417
4486038387,672241,2025-03-03,0.7874024007431972
4636511797,672241,2024-11-25,0.0
4636511797,672241,2024-12-02,0.0
4636511797,672241,2024-12-09,0.0
4636511797,672241,2024-12-16,0.0
4636511797,672241,2024-12-23,0.0
4636511797,672241,2024-12-30,0.0
4636511797,672241,2025-01-06,0.0
4636511797,672241,2025-01-13,0.0
4636511797,672241,2025-01-20,0.0
4636511797,672241,2025-01-27,0.0
4636511797,672241,2025-02-03,0.0
4636511797,672241,2025-02-10,0.0
4636511797,672241,2025-02-17,0.0
4636511797,672241,2025-02-24,0.0
4636511797,672241,2025-03-03,0.0
4709870548,672241,2024-11-25,0.0
4709870548,672241,2024-12-02,0.0
4709870548,672241,2024-12-09,0.0
4709870548,672241,2024-12-16,0.0
4709870548,672241,2024-12-23,0.0
4709870548,672241,2024-12-30,0.0
4709870548,672241,2025-01-06,0.0
4709870548,672241,2025-01-13,0.0
4709870548,672241,2025-01-20,0.0
4709870548,672241,2025-01-27,0.0
4709870548,672241,2025-02-03,0.0
4709870548,672241,2025-02-10,0.0
4709870548,672241,2025-02-17,0.0
4709870548,672241,2025-02-24,0.0
4709870548,672241,2025-03-03,0.0
4723833696,672241,2024-11-25,5.050550758186557
4723833696,672241,2024-12-02,2.5503409203690413
4723833696,672241,2024-12-09,1.0507237513478365
4723833696,672241,2024-12-16,3.5509076618728113
4723833696,672241,2024-12-23,2.0509768337252225
4723833696,672241,2024-12-30,3.0508023761079692
4723833696,672241,2025-01-06,3.5507081131474445
4723833696,672241,2025-01-13,5.0503648465934585
4723833696,672241,2025-01-20,2.5503205854522806
4723833696,672241,2025-01-27,2.550472915629141
4723833696,672241,2025-02-03,5.050502467878597
4723833696,672241,2025-02-10,2.5504662759419623
4723833696,672241,2025-02-17,2.550129858246218
4723833696,672241,2025-02-24,2.05021853399123
4723833696,672241,2025-03-03,2.050178413180901
4723910471,672241,2024-11-25,2.5878979876865373
4723910471,672241,2024-12-02,0.6262165458489909
4723910471,672241,2024-12-09,1.6639604728010111
4723910471,672241,2024-12-16,0.7011509943815183
4723910471,672241,2024-12-23,1.7377946211433608
4723910471,672241,2024-12-30,0.7739116810650573
4723910471,672241,2025-01-06,0.8094654968024024
4723910471,672241,2025-01-13,1.8444546664701393
4723910471,672241,2025-01-20,0.3789196050523864
4723910471,672241,2025-01-27,2.41278910052402
4723910471,672241,2025-02-03,0.4461484536660696
